api_wall_time_ms,attempt_id,attempt_number,cache_write_tokens,cached_input_tokens,corpus_snapshot_id,cost_reconciliation_status,coverage_stratum,embedding_cost_usd,error_class,error_code,experiment_id,http_status,input_tokens,max_output_tokens,max_web_tool_calls_requested,model_config_id,model_cost_usd,openai_processing_ms,operational_identifiers_redacted,output_tokens,previous_response_id_used,price_version,prompt_version,protocol_version,provider_created_at_utc,query_embedding_tokens,question_hash,question_id,randomization_block,reasoning_effort,reasoning_tokens,reconciled_cost_usd,repetition,requested_model,retrieval_config_version,retry_cost_usd,retry_number,retryable,returned_model,run_id,sampling_parameters,schema_version,schema_version_response,search_content_tokens,service_tier_requested,service_tier_used,standardized_uncached_cost_usd,store,streaming,system_arm,text_verbosity,time_to_first_token_ms,total_estimated_cost_usd,total_tokens,utc_finished,utc_started,web_config_version,web_search_cost_usd,web_search_time_ms,web_search_tool_calls
9522.659415961243,attempt-fafa5b392e566ef22d3d6ec5,1,10407,0,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,10410,6000,,gpt56_sol_high,0.067927,282.0,True,794,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T17:04:42Z,0,c993fa5a770df03032e5b05ec444c3c1da162cf5c8566db2d68e9b4ec9da663f,study-q-054,56,high,374,,1_primary,gpt-5.6-sol,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.6-sol,rag-vs-web-1.1.0:1_primary:study-q-054:gpt56_sol_high:RAG,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.05752,False,True,RAG,medium,5671.431773924269,0.067927,11204,2026-08-29T17:04:52.162046Z,2026-08-29T17:04:42.638149Z,live-web-search-frozen-v1,0.0,,0
31913.381223916076,attempt-15683dbdd3fef2a28ef92e36,1,28,5104,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,37812,6000,6,gpt56_sol_high,0.17548160000000002,225.0,True,2129,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T17:04:09Z,0,c993fa5a770df03032e5b05ec444c3c1da162cf5c8566db2d68e9b4ec9da663f,study-q-054,56,high,1584,,1_primary,gpt-5.6-sol,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.6-sol,rag-vs-web-1.1.0:1_primary:study-q-054:gpt56_sol_high:WEB,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.243828,False,True,WEB,medium,26915.674827992916,0.2254816,39941,2026-08-29T17:04:41.965253Z,2026-08-29T17:04:10.052404Z,live-web-search-frozen-v1,0.05,13036.3746980438,5
10915.921323932707,attempt-aa94eaaabdc5c5a2c9e7a188,1,0,0,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,9368,6000,,gpt55_medium,0.07804,471.0,True,1040,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:20:12Z,0,51a809504ddb0aa2cc700ce2dccc265f96a66be525363e361ed99046e7737ca2,study-q-055,17,medium,467,,1_primary,gpt-5.5-2026-04-23,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.5-2026-04-23,rag-vs-web-1.1.0:1_primary:study-q-055:gpt55_medium:RAG,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.07804,False,True,RAG,medium,5717.647922923788,0.07804,10408,2026-08-29T16:20:23.819200Z,2026-08-29T16:20:12.901612Z,live-web-search-frozen-v1,0.0,,0
17734.428488998674,attempt-6173740704a8795934403d08,1,0,4608,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,9445,6000,6,gpt55_medium,0.065699,332.0,True,1307,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:19:54Z,0,51a809504ddb0aa2cc700ce2dccc265f96a66be525363e361ed99046e7737ca2,study-q-055,17,medium,588,,1_primary,gpt-5.5-2026-04-23,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.5-2026-04-23,rag-vs-web-1.1.0:1_primary:study-q-055:gpt55_medium:WEB,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.09643499999999999,False,True,WEB,medium,10205.552052007988,0.07569899999999999,10752,2026-08-29T16:20:12.497579Z,2026-08-29T16:19:54.762131Z,live-web-search-frozen-v1,0.01,2600.0844590598717,1
13461.60564001184,attempt-9f69196dcd376fc1438e5093,1,9365,0,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,9368,6000,,gpt56_sol_high,0.068837,254.0,True,1100,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:20:23Z,0,51a809504ddb0aa2cc700ce2dccc265f96a66be525363e361ed99046e7737ca2,study-q-055,17,high,800,,1_primary,gpt-5.6-sol,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.6-sol,rag-vs-web-1.1.0:1_primary:study-q-055:gpt56_sol_high:RAG,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.059472,False,True,RAG,medium,10417.332443990745,0.068837,10468,2026-08-29T16:20:37.673756Z,2026-08-29T16:20:24.210563Z,live-web-search-frozen-v1,0.0,,0
15782.206282950938,attempt-2ddf5f72097a0b20d68bb940,1,27,5104,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,13767,6000,6,gpt56_sol_high,0.0560006,299.0,True,964,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:20:37Z,0,51a809504ddb0aa2cc700ce2dccc265f96a66be525363e361ed99046e7737ca2,study-q-055,17,high,583,,1_primary,gpt-5.6-sol,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.6-sol,rag-vs-web-1.1.0:1_primary:study-q-055:gpt56_sol_high:WEB,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.08434799999999999,False,True,WEB,medium,12172.985858982429,0.06600059999999999,14731,2026-08-29T16:20:53.599503Z,2026-08-29T16:20:37.816325Z,live-web-search-frozen-v1,0.01,4617.681929958053,1
7045.630149077624,attempt-77be60ab1605873ea11ef09a,1,0,0,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,7940,6000,,gpt55_medium,0.05392,481.0,True,474,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T17:11:18Z,0,44dd46b32b905d5930cce067b5bb549ecb69b8391f51b5b4847e285164e0f137,study-q-056,61,medium,283,,1_primary,gpt-5.5-2026-04-23,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.5-2026-04-23,rag-vs-web-1.1.0:1_primary:study-q-056:gpt55_medium:RAG,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.05392,False,True,RAG,medium,5175.63118704129,0.05392,8414,2026-08-29T17:11:26.492673Z,2026-08-29T17:11:19.447154Z,live-web-search-frozen-v1,0.0,,0
22367.419754969887,attempt-774790750230f02f9e3972be,1,0,4608,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,38557,6000,6,gpt55_medium,0.204929,873.0,True,1096,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T17:10:56Z,0,44dd46b32b905d5930cce067b5bb549ecb69b8391f51b5b4847e285164e0f137,study-q-056,61,medium,731,,1_primary,gpt-5.5-2026-04-23,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.5-2026-04-23,rag-vs-web-1.1.0:1_primary:study-q-056:gpt55_medium:WEB,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.285665,False,True,WEB,medium,17932.64639901463,0.26492899999999997,39653,2026-08-29T17:11:18.844740Z,2026-08-29T17:10:56.476012Z,live-web-search-frozen-v1,0.06,8463.841610122472,6
6866.613256977871,attempt-ca6841a38769360a79f1e386,1,7937,0,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,7940,6000,,gpt56_sol_high,0.049837,221.0,True,507,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T17:11:36Z,0,44dd46b32b905d5930cce067b5bb549ecb69b8391f51b5b4847e285164e0f137,study-q-056,61,high,213,,1_primary,gpt-5.6-sol,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.6-sol,rag-vs-web-1.1.0:1_primary:study-q-056:gpt56_sol_high:RAG,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.0419,False,True,RAG,medium,3919.9685560306534,0.049837,8447,2026-08-29T17:11:43.367710Z,2026-08-29T17:11:36.499814Z,live-web-search-frozen-v1,0.0,,0
9083.107772981748,attempt-9824e76d566bcf541046cb18,1,30,5104,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,11391,6000,6,gpt56_sol_high,0.0385396,203.0,True,566,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T17:11:26Z,0,44dd46b32b905d5930cce067b5bb549ecb69b8391f51b5b4847e285164e0f137,study-q-056,61,high,307,,1_primary,gpt-5.6-sol,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.6-sol,rag-vs-web-1.1.0:1_primary:study-q-056:gpt56_sol_high:WEB,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.066884,False,True,WEB,medium,6743.1729739764705,0.0485396,11957,2026-08-29T17:11:35.900443Z,2026-08-29T17:11:26.816377Z,live-web-search-frozen-v1,0.01,2402.104465989396,1
8643.384458031505,attempt-a9cd07cdece19cab3bb1e6a9,1,0,0,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,10296,6000,,gpt55_medium,0.07452,208.0,True,768,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:36:50Z,0,147bcdc423bfba4d0d41b4109fb411cdf2e9e58cd75a1f4a08fd478cb4f0285c,study-q-057,33,medium,339,,1_primary,gpt-5.5-2026-04-23,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.5-2026-04-23,rag-vs-web-1.1.0:1_primary:study-q-057:gpt55_medium:RAG,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.07452,False,True,RAG,medium,4247.664337046444,0.07452,11064,2026-08-29T16:37:00.105330Z,2026-08-29T16:36:51.461758Z,live-web-search-frozen-v1,0.0,,0
4798.4631940489635,attempt-946e79d14296aca9f5fb830e,1,0,4608,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,9083,6000,6,gpt55_medium,0.031549,417.0,True,229,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:36:59Z,0,147bcdc423bfba4d0d41b4109fb411cdf2e9e58cd75a1f4a08fd478cb4f0285c,study-q-057,33,medium,34,,1_primary,gpt-5.5-2026-04-23,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.5-2026-04-23,rag-vs-web-1.1.0:1_primary:study-q-057:gpt55_medium:WEB,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.062285,False,True,WEB,medium,3426.000209990889,0.041549,9312,2026-08-29T16:37:05.114030Z,2026-08-29T16:37:00.314560Z,live-web-search-frozen-v1,0.01,2220.1576569350436,1
6166.494429926388,attempt-fed07dd45affc38438d635ac,1,10293,0,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,10296,6000,,gpt56_sol_high,0.061437,351.0,True,498,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:37:11Z,0,147bcdc423bfba4d0d41b4109fb411cdf2e9e58cd75a1f4a08fd478cb4f0285c,study-q-057,33,high,173,,1_primary,gpt-5.6-sol,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.6-sol,rag-vs-web-1.1.0:1_primary:study-q-057:gpt56_sol_high:RAG,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.051144,False,True,RAG,medium,2927.727954927832,0.061437,10794,2026-08-29T16:37:18.382017Z,2026-08-29T16:37:12.214204Z,live-web-search-frozen-v1,0.0,,0
6347.3240829771385,attempt-351df9fc12a457bf3a9277e7,1,21,5104,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,9359,6000,6,gpt56_sol_high,0.025902599999999998,226.0,True,341,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:37:04Z,0,147bcdc423bfba4d0d41b4109fb411cdf2e9e58cd75a1f4a08fd478cb4f0285c,study-q-057,33,high,215,,1_primary,gpt-5.6-sol,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.6-sol,rag-vs-web-1.1.0:1_primary:study-q-057:gpt56_sol_high:WEB,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.054256,False,True,WEB,medium,5415.971237001941,0.0359026,9700,2026-08-29T16:37:11.673904Z,2026-08-29T16:37:05.325438Z,live-web-search-frozen-v1,0.01,1648.4356810105965,1
20577.81979290303,attempt-d8d019b661c242410a492928,1,0,0,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,4588,6000,,gpt55_medium,0.07622,180.0,True,1776,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:08:52Z,0,13b92579faf25e23bf2039e112a0e5dca847fdff808d88484a29746adb0eeb6e,study-q-058,7,medium,1034,,1_primary,gpt-5.5-2026-04-23,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.5-2026-04-23,rag-vs-web-1.1.0:1_primary:study-q-058:gpt55_medium:RAG,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.07622,False,True,RAG,medium,13744.597768993117,0.07622,6364,2026-08-29T16:09:13.603929Z,2026-08-29T16:08:53.025613Z,live-web-search-frozen-v1,0.0,,0
14601.23820300214,attempt-332fb1d5dd6cfe50e47e9446,1,0,4608,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,11611,6000,6,gpt55_medium,0.071639,259.0,True,1144,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:09:13Z,0,13b92579faf25e23bf2039e112a0e5dca847fdff808d88484a29746adb0eeb6e,study-q-058,7,medium,633,,1_primary,gpt-5.5-2026-04-23,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.5-2026-04-23,rag-vs-web-1.1.0:1_primary:study-q-058:gpt55_medium:WEB,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.102375,False,True,WEB,medium,10875.27585006319,0.08163899999999999,12755,2026-08-29T16:09:28.306558Z,2026-08-29T16:09:13.705577Z,live-web-search-frozen-v1,0.01,2858.2973370794207,1
22311.3611160079,attempt-e8624f8d0d2460f19634d14a,1,4585,0,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,4588,6000,,gpt56_sol_high,0.051617,250.0,True,1434,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:08:14Z,0,13b92579faf25e23bf2039e112a0e5dca847fdff808d88484a29746adb0eeb6e,study-q-058,7,high,854,,1_primary,gpt-5.6-sol,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.6-sol,rag-vs-web-1.1.0:1_primary:study-q-058:gpt56_sol_high:RAG,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.047032,False,True,RAG,medium,11385.575712076388,0.051617,6022,2026-08-29T16:08:37.130472Z,2026-08-29T16:08:14.820080Z,live-web-search-frozen-v1,0.0,,0
15441.324084997177,attempt-c9a9533204f7275f23a5c476,1,31,5104,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,13642,6000,6,gpt56_sol_high,0.0584246,320.0,True,1110,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:08:36Z,0,13b92579faf25e23bf2039e112a0e5dca847fdff808d88484a29746adb0eeb6e,study-q-058,7,high,736,,1_primary,gpt-5.6-sol,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.6-sol,rag-vs-web-1.1.0:1_primary:study-q-058:gpt56_sol_high:WEB,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.086768,False,True,WEB,medium,11442.496119998395,0.0684246,14752,2026-08-29T16:08:52.668597Z,2026-08-29T16:08:37.226283Z,live-web-search-frozen-v1,0.01,2724.6214320184663,1
4598.156737047248,attempt-7aa230d204b7b809d001a5cb,1,0,0,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,4164,6000,,gpt55_medium,0.03243,229.0,True,387,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:06:04Z,0,a0cdccd41b13798067114b85cbb5d15bf352325c64504f791bfbd7a5692d70e8,study-q-059,4,medium,64,,1_primary,gpt-5.5-2026-04-23,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.5-2026-04-23,rag-vs-web-1.1.0:1_primary:study-q-059:gpt55_medium:RAG,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.03243,False,True,RAG,medium,1799.2740240879357,0.03243,4551,2026-08-29T16:06:09.224031Z,2026-08-29T16:06:04.624672Z,live-web-search-frozen-v1,0.0,,0
10641.332949046046,attempt-a8318eb33a237a261b54ffc5,1,0,4608,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,15579,6000,6,gpt55_medium,0.076389,238.0,True,641,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:05:53Z,0,a0cdccd41b13798067114b85cbb5d15bf352325c64504f791bfbd7a5692d70e8,study-q-059,4,medium,216,,1_primary,gpt-5.5-2026-04-23,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.5-2026-04-23,rag-vs-web-1.1.0:1_primary:study-q-059:gpt55_medium:WEB,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.117125,False,True,WEB,medium,6550.842968048528,0.096389,16220,2026-08-29T16:06:04.274186Z,2026-08-29T16:05:53.633424Z,live-web-search-frozen-v1,0.02,4285.6534799793735,2
4213.476115022786,attempt-c3c73b815fb3a5ab5f901f49,1,4161,0,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,4164,6000,,gpt56_sol_high,0.026577,262.0,True,288,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:05:36Z,0,a0cdccd41b13798067114b85cbb5d15bf352325c64504f791bfbd7a5692d70e8,study-q-059,4,high,86,,1_primary,gpt-5.6-sol,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.6-sol,rag-vs-web-1.1.0:1_primary:study-q-059:gpt56_sol_high:RAG,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.022416,False,True,RAG,medium,2090.168658993207,0.026577,4452,2026-08-29T16:05:41.188027Z,2026-08-29T16:05:36.973469Z,live-web-search-frozen-v1,0.0,,0
12277.807047008537,attempt-fe36fbb86e918e462e3f8603,1,31,5104,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,15305,6000,6,gpt56_sol_high,0.0580766,197.0,True,760,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T16:05:40Z,0,a0cdccd41b13798067114b85cbb5d15bf352325c64504f791bfbd7a5692d70e8,study-q-059,4,high,496,,1_primary,gpt-5.6-sol,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.6-sol,rag-vs-web-1.1.0:1_primary:study-q-059:gpt56_sol_high:WEB,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.09642,False,True,WEB,medium,9410.85073701106,0.0780766,16065,2026-08-29T16:05:53.549656Z,2026-08-29T16:05:41.269876Z,live-web-search-frozen-v1,0.02,3004.132410045713,2
4176.354456925765,attempt-485ffff1988abfead2e48e6d,1,0,0,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,3869,6000,,gpt55_medium,0.030385,304.0,True,368,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T18:03:32Z,0,14a5166409e0f45ecb8678d515c387de42f7a0d5818d14ca2a3dd929a32f59a0,study-q-060,98,medium,58,,1_primary,gpt-5.5-2026-04-23,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.5-2026-04-23,rag-vs-web-1.1.0:1_primary:study-q-060:gpt55_medium:RAG,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.030385,False,True,RAG,medium,1585.484146955423,0.030385,4237,2026-08-29T18:03:37.098983Z,2026-08-29T18:03:32.921606Z,live-web-search-frozen-v1,0.0,,0
14522.514019045047,attempt-776543d7f4b30847a389b9d1,1,0,4608,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,15739,6000,6,gpt55_medium,0.086399,235.0,True,948,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T18:03:16Z,0,14a5166409e0f45ecb8678d515c387de42f7a0d5818d14ca2a3dd929a32f59a0,study-q-060,98,medium,426,,1_primary,gpt-5.5-2026-04-23,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.5-2026-04-23,rag-vs-web-1.1.0:1_primary:study-q-060:gpt55_medium:WEB,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.127135,False,True,WEB,medium,9704.489619005471,0.10639900000000001,16687,2026-08-29T18:03:32.053909Z,2026-08-29T18:03:17.531906Z,live-web-search-frozen-v1,0.02,4746.217726031318,2
2960.308099980466,attempt-bc50667ef2659ed268d63fc3,1,3866,0,cs-f61b3d4e90089c1b890c23cb,not_reconciled_admin_key_not_required,covered_by_local_corpus,0.0,,,rag_vs_web_main,200,3869,6000,,gpt56_sol_high,0.024122,290.0,True,239,False,openai-public-prices-2026-08-29-v2-cap-500,rag-vs-web-common-task-v1,rag-vs-web-1.1.0,2026-08-29T18:03:37Z,0,14a5166409e0f45ecb8678d515c387de42f7a0d5818d14ca2a3dd929a32f59a0,study-q-060,98,high,0,,1_primary,gpt-5.6-sol,phase1-hybrid-rrf-bridge-frozen-v1,0.0,0,False,gpt-5.6-sol,rag-vs-web-1.1.0:1_primary:study-q-060:gpt56_sol_high:RAG,"{""temperature"": ""not_set"", ""top_logprobs"": ""not_set"", ""top_p"": ""not_set""}",api-attempt-1.1.0,rag-vs-web-response-v1,,default,default,0.020256,False,True,RAG,medium,1012.8267200198025,0.024122,4108,2026-08-29T18:03:40.894758Z,2026-08-29T18:03:37.933212Z,live-web-search-frozen-v1,0.0,,0
