question_id,coverage_stratum,model_config_id,system_arm,pair_complete,answer_status_agreement,claim_exact_set_jaccard,recommendation_exact_set_jaccard,answer_token_cosine_similarity,answer_token_set_jaccard,source_ref_jaccard,evidence_allowlist_jaccard,absolute_token_difference,absolute_cost_difference_usd,absolute_end_to_end_difference_ms,clinical_rating_agreement
study-q-039,covered_by_local_corpus,gpt56_sol_high,RAG,True,False,0.0,0.0,0.48686449556014766,0.3076923076923077,1.0,1.0,365,0.007300000000000001,6178.103322046809,
study-q-039,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.6243067246179411,0.22972972972972974,0.3333333333333333,1.0,15438,0.06831199999999993,28757.234173826873,
study-q-040,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.0,1.0,1.0,1.0,184,0.027408000000000002,4950.755060999654,
study-q-040,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7175272983910319,0.417910447761194,0.6666666666666666,1.0,4127,0.028335,4889.777716016397,
study-q-040,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,1.0,0.0,1.0,123,0.002459999999999997,16770.28247807175,
study-q-040,covered_by_local_corpus,gpt56_sol_high,WEB,True,False,0.0,0.0,0.7346308866924529,0.46153846153846156,0.3333333333333333,1.0,18943,0.12018799999999999,11710.270520998165,
study-q-041,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.82445150234582,0.6206896551724138,1.0,1.0,97,0.002909999999999996,1647.743614972569,
study-q-041,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.700537477904918,0.509090909090909,0.4,1.0,17396,0.11788000000000001,1620.1476769056171,
study-q-041,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,0.0,0.6708203932499369,0.45161290322580644,1.0,1.0,8,0.00016000000000000042,857.8851370839402,
study-q-041,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.8447418837575273,0.6666666666666666,0.3333333333333333,1.0,7774,0.057448,9236.443939968012,
study-q-042,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.3333333333333333,0.0,0.9647638212377322,0.9444444444444444,1.0,1.0,221,0.0066300000000000005,2126.222617109306,
study-q-042,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.9629629629629629,0.9090909090909091,0.5,1.0,1803,0.004389999999999998,2075.578370015137,
study-q-042,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,1.0,1.0,0.9701425001453319,0.9285714285714286,1.0,1.0,2,4.0000000000000105e-05,1246.5143608860672,
study-q-042,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,1.0,1.0,0.8542821429703302,0.7,1.0,1.0,58,0.0012240000000000029,5531.889724894427,
study-q-043,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.7970533969860858,0.5542168674698795,1.0,1.0,26,0.0007800000000000029,2958.6351349717006,
study-q-043,covered_by_local_corpus,gpt55_medium,WEB,True,False,0.0,0.0,0.6747965373429369,0.3977272727272727,0.0,1.0,6390,0.04252499999999998,4375.152066000737,
study-q-043,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.3588891627327475,0.16666666666666666,1.0,1.0,438,0.008760000000000004,11959.394686971791,
study-q-043,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.46413956081645696,0.21904761904761905,0.0,1.0,32398,0.18402400000000002,25681.471377029084,
study-q-044,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.3333333333333333,1.0,0.5889696476913215,0.4888888888888889,1.0,1.0,151,0.004529999999999999,2278.721875976771,
study-q-044,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,1.0,0.5828394038980665,0.40384615384615385,0.0,1.0,20678,0.15124,12649.020674172789,
study-q-044,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.3333333333333333,1.0,0.9999999999999999,1.0,1.0,1.0,1,1.9999999999999185e-05,1102.020654012449,
study-q-044,covered_by_local_corpus,gpt56_sol_high,WEB,True,False,0.0,1.0,0.5715476066494082,0.3793103448275862,0.0,1.0,6460,0.03678399999999998,6980.892593972385,
study-q-045,covered_by_local_corpus,gpt55_medium,RAG,True,False,0.0,0.0,0.6929589286752371,0.527027027027027,1.0,1.0,203,0.006089999999999998,681.0599330347031,
study-q-045,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.6593214921824309,0.39473684210526316,0.0,1.0,4028,0.032190000000000024,4249.997088103555,
study-q-045,covered_by_local_corpus,gpt56_sol_high,RAG,True,False,0.0,0.0,0.7324220137800286,0.5517241379310345,1.0,1.0,669,0.013380000000000003,4805.343307903968,
study-q-045,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.5882352941176471,0.37777777777777777,0.3333333333333333,1.0,123,0.010651999999999981,7432.230689912103,
study-q-046,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,34,0.00102,627.5789220817387,
study-q-046,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.16666666666666666,0.0,0.8109307588519342,0.6333333333333333,0.5,1.0,3998,0.027765000000000012,506.9570809137076,
study-q-046,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.9354143466934854,0.8571428571428571,1.0,1.0,179,0.00358,2047.8005490731448,
study-q-046,covered_by_local_corpus,gpt56_sol_high,WEB,True,False,0.0,0.0,0.0,0.0,0.0,1.0,17045,0.09082000000000001,14563.036627019756,
study-q-047,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.7650567348465274,0.36619718309859156,1.0,1.0,371,0.011130000000000001,1713.2247040281072,
study-q-047,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.6054055145966811,0.36363636363636365,0.5,1.0,156,0.0027550000000000074,1984.4609999563545,
study-q-047,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,0.0,0.7939580322946193,0.43902439024390244,1.0,1.0,33,0.0006600000000000009,1072.316205012612,
study-q-047,covered_by_local_corpus,gpt56_sol_high,WEB,True,False,0.0,0.0,0.0,0.0,0.0,1.0,23512,0.15756799999999999,18940.56083599571,
study-q-048,covered_by_local_corpus,gpt55_medium,RAG,True,True,1.0,0.0,0.9746794344808964,0.9285714285714286,1.0,1.0,13,0.026105999999999997,3218.8662161352113,
study-q-048,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.757282445662753,0.574468085106383,1.0,1.0,2231,0.013979999999999992,273.06799206417054,
study-q-048,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,1.0,1.0,1.0,1.0,1.0,1.0,44,0.0008799999999999988,883.1243630265817,
study-q-048,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,1.0,1.0,1.0,1.0,1.0,1.0,322,0.002824,555.1401060074568,
study-q-049,covered_by_local_corpus,gpt55_medium,RAG,True,False,0.0,0.0,0.7183678378291657,0.4098360655737705,0.8,1.0,110,0.0033000000000000113,2046.5552300447598,
study-q-049,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.5990569372285308,0.22105263157894736,0.0,1.0,8394,0.061895000000000006,3250.706081977114,
study-q-049,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,0.0,0.6644105970267492,0.38181818181818183,1.0,1.0,156,0.0031200000000000047,576.320257037878,
study-q-049,covered_by_local_corpus,gpt56_sol_high,WEB,True,False,0.0,0.0,0.4230084753438942,0.19827586206896552,0.5,1.0,17586,0.07623200000000002,7275.116074131802,
study-q-050,covered_by_local_corpus,gpt55_medium,RAG,True,True,1.0,1.0,0.9413574486632833,0.875,1.0,1.0,24,0.013392,543.0887038819492,
study-q-050,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.9320953024731763,0.8780487804878049,1.0,1.0,149,0.0016050000000000092,221.5195830212906,
study-q-050,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.85106449634699,0.85,1.0,1.0,1,1.9999999999999185e-05,41.249985923059285,
study-q-050,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,1.0,0.4714045207910317,0.3333333333333333,0.5,1.0,260,0.003903999999999991,11499.150990042835,
study-q-051,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.4,0.0,0.8385254915624211,0.7551020408163265,1.0,1.0,214,0.006419999999999995,2121.225432958454,
study-q-051,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.727532837268552,0.5555555555555556,0.5,1.0,6362,0.04081,439.8285010829568,
study-q-051,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.2,0.0,0.8629109946080097,0.7021276595744681,1.0,1.0,483,0.009659999999999995,4561.177663970739,
study-q-051,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.5108047951966719,0.4268292682926829,0.5,1.0,429,0.0021000000000000046,8505.518801044673,
study-q-052,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.7438343052617368,0.5681818181818182,1.0,1.0,25,0.0007500000000000007,4375.019456143491,
study-q-052,covered_by_local_corpus,gpt55_medium,WEB,True,False,0.0,0.0,0.5557189302262113,0.3048780487804878,0.125,1.0,14917,0.09668500000000001,1346.3580829557031,
study-q-052,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.3333333333333333,0.0,0.819688599970537,0.7027027027027027,1.0,1.0,41,0.0008200000000000013,2159.1721560107544,
study-q-052,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.7150969419341942,0.5555555555555556,0.0,1.0,23689,0.13422800000000001,15871.48634402547,
study-q-053,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.6214903177920598,0.36893203883495146,0.8,1.0,36,0.0010799999999999976,218.12645299360156,
study-q-053,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7043607250604991,0.4925373134328358,0.3333333333333333,1.0,3907,0.0009399999999999964,2285.201618098654,
study-q-053,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,0.0,0.8432740427115677,0.6585365853658537,0.5,1.0,102,0.00204,3577.517034020275,
study-q-053,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.7164316689560741,0.5357142857142857,0.4,1.0,4465,0.06362000000000004,13763.949736952782,
study-q-054,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.8383259484513482,0.4888888888888889,1.0,1.0,315,0.00945,2433.8784461142495,
study-q-054,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7437813825255153,0.43137254901960786,0.16666666666666666,1.0,165,0.0046499999999999875,2111.691666068509,
study-q-054,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,0.0,0.8774535953713309,0.7142857142857143,1.0,1.0,192,0.003839999999999996,2901.9090130459517,
study-q-054,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.5592367820473125,0.24390243902439024,0.0,1.0,9783,0.07086,9816.959337913431,
study-q-055,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.6628409372602962,0.3968253968253968,1.0,1.0,25,0.0007500000000000007,1097.3940138937905,
study-q-055,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.724568837309472,0.4716981132075472,0.25,1.0,222,0.007534999999999986,2004.1901509976014,
study-q-055,covered_by_local_corpus,gpt56_sol_high,RAG,True,False,0.0,0.0,0.855162802513895,0.6875,1.0,1.0,222,0.0044399999999999995,1749.7084860224277,
study-q-055,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.6716776720575613,0.46153846153846156,0.3333333333333333,1.0,16641,0.09488400000000002,17484.327760874294,
study-q-056,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.7808951897004471,0.42857142857142855,1.0,1.0,97,0.034014,888.5174310998991,
study-q-056,covered_by_local_corpus,gpt55_medium,WEB,True,False,0.0,1.0,0.0,0.0,0.0,1.0,14922,0.10688499999999998,6396.652099909261,
study-q-056,covered_by_local_corpus,gpt56_sol_high,RAG,True,False,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,158,0.003159999999999996,1022.95871602837,
study-q-056,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,1.0,0.9354143466934852,0.9545454545454546,0.3333333333333333,1.0,2013,0.010931999999999997,2760.6927461456507,
study-q-057,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,2,5.9999999999990616e-05,678.6376590607688,
study-q-057,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,1.0,0.6198132639817397,0.3125,0.6666666666666666,1.0,275,0.0031250000000000028,1846.0791278630495,
study-q-057,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,73,0.001459999999999996,257.5771079864353,
study-q-057,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.5,1.0,0.7921180343813395,0.5454545454545454,1.0,1.0,148,0.000671999999999999,63.298439024947584,
study-q-058,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.5000765481875323,0.24299065420560748,1.0,1.0,615,0.018449999999999994,7230.644048075192,
study-q-058,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7161148740394327,0.4915254237288136,0.5,1.0,64,0.005220000000000002,6895.791125949472,
study-q-058,covered_by_local_corpus,gpt56_sol_high,RAG,True,False,0.0,1.0,0.0,0.0,1.0,1.0,186,0.003720000000000001,5445.080238045193,
study-q-058,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.879191640756707,0.7647058823529411,1.0,1.0,142,7.999999999994123e-06,1654.1843849699944,
study-q-059,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.76271276980969,0.625,1.0,1.0,39,0.0011699999999999974,1065.660341992043,
study-q-059,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.753778361444409,0.5882352941176471,0.3333333333333333,1.0,6160,0.043275,2604.785699979402,
study-q-059,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,1.0,1.0,1.0,1.0,2,3.999999999999837e-05,425.13447208330035,
study-q-059,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.6,0.42857142857142855,0.0,1.0,12708,0.062080000000000024,2980.612469953485,
study-q-060,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.3333333333333333,0.0,0.9459459459459462,0.8666666666666667,1.0,1.0,27,0.011861999999999998,213.20500993169844,
study-q-060,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7791316130543701,0.4107142857142857,0.5,1.0,4372,0.034235000000000015,2533.0613440601155,
study-q-060,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,1.0,0.0,0.985184366143778,0.96,1.0,1.0,4,8.000000000000021e-05,1521.039437968284,
study-q-060,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.8696263565463043,0.7333333333333333,0.0,1.0,165,0.0004279999999999978,16096.646863035858,
study-q-061,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,346,0.01038,5332.5458109611645,
study-q-061,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,1.0,0.7034142923389222,0.3978494623655914,0.0,1.0,16292,0.09481,3354.2124439263716,
study-q-061,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,1.0,0.0,1.0,190,0.0038000000000000013,7188.923766021617,
study-q-061,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,1.0,0.28573838340637214,0.22727272727272727,0.5,1.0,16801,0.10242000000000001,1830.8440500404686,
study-q-062,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.551674256115785,0.31007751937984496,0.6666666666666666,1.0,522,0.015659999999999993,8044.9042790569365,
study-q-062,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.6292984057793914,0.33636363636363636,0.0,1.0,13566,0.110205,14160.961526911706,
study-q-062,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.5471884544454154,0.2857142857142857,0.5,1.0,357,0.0071400000000000005,3568.6185689410195,
study-q-062,covered_by_local_corpus,gpt56_sol_high,WEB,True,False,0.0,0.0,0.4139991044110694,0.2909090909090909,0.25,1.0,38274,0.25080800000000003,86981.95678403135,
study-q-063,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.7972461191943468,0.6842105263157895,1.0,1.0,20,0.012072,707.0234480779618,
study-q-063,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7511213396863858,0.41025641025641024,0.3333333333333333,1.0,11473,0.08653999999999999,8173.683226923458,
study-q-063,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,0.0,0.8206099398622182,0.72,1.0,1.0,65,0.0013000000000000025,586.6797619964927,
study-q-063,covered_by_local_corpus,gpt56_sol_high,WEB,True,False,0.0,0.0,0.0,0.0,0.0,1.0,8555,0.04631600000000001,10450.021851924248,
study-q-064,covered_by_local_corpus,gpt55_medium,RAG,True,True,1.0,0.0,0.9476225544736293,0.9523809523809523,1.0,1.0,147,0.004410000000000004,715.3516679536551,
study-q-064,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.9682458365518541,0.9130434782608695,0.3333333333333333,1.0,1927,0.004635,3609.8797770682722,
study-q-064,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.9523809523809523,0.9090909090909091,0.5,1.0,66,0.0013199999999999948,1218.7621369957924,
study-q-064,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.5959018763366751,0.45454545454545453,0.0,1.0,100,0.0007360000000000005,3191.776374937035,
study-q-065,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.14285714285714285,0.0,0.74433264274115,0.5,0.75,1.0,66,0.0019800000000000026,566.6353380074725,
study-q-065,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7071958767304262,0.45614035087719296,0.6666666666666666,1.0,204,0.00537,4714.313244097866,
study-q-065,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,0.0,0.6644105970267493,0.3870967741935484,1.0,1.0,183,0.00366,1659.8174659302458,
study-q-065,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.6179974951039868,0.4857142857142857,1.0,1.0,15617,0.09579600000000002,15715.797309880145,
study-q-066,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,0.5,1.0,21,0.0006299999999999986,751.3743710005656,
study-q-066,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.6095579107524131,0.2727272727272727,0.3333333333333333,1.0,1869,0.007970000000000005,297.649500076659,
study-q-066,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,1.0,0.5,1.0,78,0.0015599999999999989,1257.8715599374846,
study-q-066,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,1.0,0.47940207907544485,0.22535211267605634,0.0,1.0,187,0.002236000000000002,697.00791395735,
study-q-067,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.5897678246195885,0.3018867924528302,1.0,1.0,160,0.049728,1961.001608055085,
study-q-067,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.6644353326272503,0.29333333333333333,0.2,1.0,4424,0.031695000000000015,3523.964673979208,
study-q-067,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,1.0,1.0,0.9475142485638552,0.8333333333333334,1.0,1.0,31,0.0006200000000000025,956.8625090178102,
study-q-067,covered_by_local_corpus,gpt56_sol_high,WEB,True,False,0.0,0.0,0.754760174723279,0.3333333333333333,1.0,1.0,9440,0.06070400000000002,17710.880431928672,
study-q-068,covered_by_local_corpus,gpt55_medium,RAG,True,False,0.0,1.0,0.6659374048257812,0.4807692307692308,1.0,1.0,171,0.044406,2408.699203049764,
study-q-068,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7883106677844083,0.631578947368421,1.0,1.0,6712,0.05078499999999998,5225.122994976118,
study-q-068,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.7624425757515654,0.5806451612903226,1.0,1.0,73,0.001460000000000003,178.68912999983877,
study-q-068,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.8568144142763927,0.6904761904761905,0.5,1.0,26863,0.14441199999999998,4133.530464954674,
study-q-069,covered_by_local_corpus,gpt55_medium,RAG,True,False,0.2,0.0,0.7561334445873296,0.5,1.0,1.0,51,0.0015300000000000036,1048.3994130045176,
study-q-069,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.6009252125773316,0.39215686274509803,0.25,1.0,19170,0.13370000000000004,10657.333079958335,
study-q-069,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,0.0,0.5916079783099615,0.4482758620689655,0.5,1.0,10,0.00019999999999999185,355.5811051046476,
study-q-069,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.8314971796756813,0.7083333333333334,0.3333333333333333,1.0,8485,0.05114000000000001,2212.68829703331,
study-q-070,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.14285714285714285,0.0,0.9592058683179665,0.8245614035087719,1.0,1.0,65,0.051486,56.31997704040259,
study-q-070,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.8700435032627719,0.625,0.6666666666666666,1.0,180,0.0054499999999999965,3934.2760539148003,
study-q-070,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,0.0,0.8506397826736706,0.7142857142857143,1.0,1.0,462,0.009239999999999998,1415.970242000185,
study-q-070,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.6503324771430898,0.4772727272727273,1.0,1.0,121,0.0010759999999999936,17404.32600886561,
study-q-071,covered_by_local_corpus,gpt55_medium,RAG,True,False,0.0,0.0,0.6291884743069575,0.36923076923076925,1.0,1.0,360,0.02808,1584.640848916024,
study-q-071,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.8298391718346075,0.524822695035461,0.6666666666666666,1.0,138,0.0019399999999999973,2181.183477048762,
study-q-071,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.5631382918337083,0.41379310344827586,1.0,1.0,163,0.003259999999999999,2997.5503308232874,
study-q-071,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.65312083470511,0.4358974358974359,0.0,1.0,446,0.010503999999999986,33880.40747004561,
study-q-072,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.76271276980969,0.47058823529411764,1.0,1.0,72,0.002160000000000002,1053.0348169850186,
study-q-072,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7878787878787878,0.6285714285714286,0.0,1.0,276,0.006554999999999991,2415.4649761039764,
study-q-072,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1,1.9999999999999185e-05,319.1205969778821,
study-q-072,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.48349377841522817,0.3488372093023256,1.0,1.0,1876,0.0052320000000000005,3197.812694008462,
study-q-073,covered_by_local_corpus,gpt55_medium,RAG,True,False,0.08333333333333333,0.0,0.43298486168246975,0.2076923076923077,1.0,1.0,72,0.002160000000000009,911.3954389467835,
study-q-073,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.5279018576902199,0.3253012048192771,0.4,1.0,90,0.0018750000000000017,3744.9948210269213,
study-q-073,covered_by_local_corpus,gpt56_sol_high,RAG,True,False,0.0,0.0,0.5934561337610871,0.3561643835616438,1.0,1.0,373,0.007460000000000001,4918.589736102149,
study-q-073,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.4543166948658699,0.25,0.5,1.0,16925,0.10611600000000002,12197.921099024825,
study-q-074,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.8304547985373997,0.72,1.0,1.0,141,0.004230000000000005,2837.199246045202,
study-q-074,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7512427514737103,0.5636363636363636,0.4,1.0,10350,0.07415000000000001,2626.1049209861085,
study-q-074,covered_by_local_corpus,gpt56_sol_high,RAG,True,False,0.0,0.0,0.7126966450997984,0.5333333333333333,1.0,1.0,278,0.005559999999999999,2859.3204560456797,
study-q-074,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.9239209796193592,0.7837837837837838,0.3333333333333333,1.0,273,0.003155999999999999,1378.0255359597504,
study-q-075,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.793900461044158,0.582089552238806,1.0,1.0,75,0.002250000000000002,152.29884593281895,
study-q-075,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7070858963964318,0.5245901639344263,0.75,1.0,12940,0.094475,5237.754205008969,
study-q-075,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,0.0,0.6931032800836721,0.4523809523809524,0.6666666666666666,1.0,6,0.00011999999999999511,741.9734260765836,
study-q-075,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.789672569132238,0.574468085106383,0.4,1.0,12326,0.05320800000000003,6247.55801493302,
study-q-076,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.8936296632523807,0.6835443037974683,0.8571428571428571,1.0,7,0.022098000000000007,4264.7764990106225,
study-q-076,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.8884712307631639,0.5591397849462365,0.25,1.0,5052,0.045285000000000006,7836.038152105175,
study-q-076,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,0.0,0.6375475697339043,0.27692307692307694,0.8,1.0,263,0.017579,881.6356420284137,
study-q-076,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.6430542534606026,0.3150684931506849,0.5,1.0,6186,0.00905120000000001,8575.244226958603,
study-q-077,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.5114896104728048,0.21052631578947367,0.0,1.0,80,0.0023999999999999994,4693.167887977324,
study-q-077,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7521014330903549,0.5428571428571428,0.6666666666666666,1.0,203,0.01006499999999999,4556.5511159366,
study-q-077,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,0.0,0.9999999999999999,1.0,0.5,1.0,127,0.0025400000000000006,3940.9274681238458,
study-q-077,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.8677218312746247,0.7222222222222222,0.0,1.0,8354,0.04389599999999999,6735.005063121207,
study-q-078,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.7912861598992317,0.5925925925925926,1.0,1.0,115,0.0034499999999999947,983.215396059677,
study-q-078,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.6625891564490792,0.4358974358974359,0.6666666666666666,1.0,330,0.007774999999999997,1589.373596943915,
study-q-078,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,0.0,0.5379643898572859,0.30158730158730157,1.0,1.0,234,0.004680000000000004,4529.3651659740135,
